Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P23458	JAK1~b	TK	JakA	0.298381528660464	0.143090688689829	0.441472217350293	0.403578198904772	0.128563691741263	0.119942890041872	0.0172416033987832	6.5
P43405	Syk	TK	Syk	0.265266673167682	0.111980199103684	0.377246872271366	0.395808518996578	0.113025773807358	0.113746922181769	0.0030355686744141	81.5555555555556
P10721	Kit	TK	PDGFR	0.354673181193655	0.126610198173611	0.481283379367266	0.392004857434676	0.128655620961464	0.11930393786451	0.0565410765180475	12
P41240	CSK	TK	Csk	0.232224685503018	0.112130772916919	0.344355458419936	0.384744533409522	0.106922600614044	0.110706921585814	0.0109761182251449	47.3333333333333
P07333	FmS/CSFR	TK	PDGFR	0.278562996875091	0.09804850333449	0.376611500209581	0.370802902478468	0.122034718383103	0.115781895562432	0.0298031384377314	7.125
Q9UM73	ALK	TK	Alk	0.315624875999188	0.113209775499043	0.428834651498231	0.367874882812265	0.113521033497424	0.111418752430884	0.00839981444048301	53.7777777777778
P16234	PDGFR[alpha]	TK	PDGFR	0.375052248197608	0.136996365635249	0.512048613832857	0.366450752962288	0.149511052232209	0.123767912280332	0.0386736131791838	4.44444444444444
P09769	Fgr	TK	Src	0.301348571694612	0.0903385133246666	0.391687085019279	0.365603348826302	0.114962031994549	0.108722740957182	0.0150457985772271	13.4444444444444
P35916	FLT4	TK	VEGFR	0.223482626832459	0.112178672558538	0.335661299390997	0.35426342306932	0.107733570807917	0.108721759346003	0.0140717078279466	8.55555555555556
P22455	FGFR4	TK	FGFR	0.359139977356105	0.156462367144831	0.515602344500937	0.35286750612729	0.123830244748911	0.1065252874735	0.0375087136419876	19.3333333333333
Q13308	CCK4/PTK7	TK	CCK4	0.219569086204488	0.126503676305161	0.346072762509649	0.350306947407306	-0.122111389543099	-0.122111389543099	0	3
P06213	InSR	TK	InsR	0.273855393763858	0.0969642037936598	0.370819597557518	0.337998120610083	0.110079688166968	0.107630876595518	0.012850991537342	20.4444444444444
P42684	Arg	TK	Abl	0.203463074877601	0.101663304289802	0.305126379167403	0.321678327152682	0.105912561830511	0.108651642698133	0.00787076385495463	59.5555555555556
P51813	Etk/BMX	TK	Tec	0.22212885125909	0.106968516131696	0.329097367390787	0.306878320032697	0.103351228088537	0.10384051677581	0.0179789819398271	38.4444444444444
P42679	CTK	TK	Csk	0.265213990783767	0.110439768143901	0.375653758927668	0.293248089771832	0.108310230116303	0.102749610186263	0.0369806914202181	32.6666666666667
J3KPB5	EphA10	TK	Eph	0.172873607077845	0.102995035570632	0.275868642648476	0.277448757211023	-0.102970413245531	-0.102970413245531	0	3
Q12866	Mer	TK	Axl	0.174464622060882	0.101559622828419	0.276024244889301	0.26696331706642	0.09953886129381	0.100463414518002	0.00901275020067778	50.1111111111111
P52333	JAK3	TK	JakA	0.150423673437313	0.097480817633193	0.247904491070506	0.257872139619751	0.082023180269076	0.0842726120138282	0.0026674979079387	4.55555555555556
P54756	EphA5	TK	Eph	0.152922021365532	0.0804156796351473	0.233337701000679	0.239087962821621	-0.0901020508372438	-0.0946322623345148	0.00906042299454202	3.25
P12931	Src	TK	Src	0.131035953909586	0.0801147536763743	0.21115070758596	0.22659391198486	0.0912120640916043	0.0932865716724083	0.0157119855308912	48.8888888888889
P45985	SEK1/MAP2K4	STE	STE7	0.147072350014131	0.0612926571823063	0.208365007196438	0.212613213014991	0.0769804577851027	0.0769804577851027	0	7
P06241	Fyn	TK	Src	0.12299582166131	0.07603545148013	0.19903127314144	0.195647904076672	0.0816103916047088	0.0817996117491619	0.0119865077869155	25.5555555555556
P21802	FGFR2	TK	FGFR	0.116117586649728	0.0670097059185652	0.183127292568293	0.191302997388502	0.0666293260032546	0.0706585730179237	0.00635363169591069	10.2222222222222
P11362	FGFR1	TK	FGFR	0.110903779084024	0.0776103684534989	0.188514147537523	0.190720478839122	-0.00572245499346744	0.0211422625981616	0.0727769703933453	15.3333333333333
Q16288	TRKC	TK	Trk	0.103188311918708	0.0683739573851656	0.171562269303873	0.185347606713391	0.0755239875349414	0.0807855524635296	0.019666812161378	25.8888888888889
P07948	Lyn	TK	Src	0.110999027409083	0.0637639044779293	0.174762931887012	0.183419353575605	0.0746591134142113	0.0736482706284127	0.0105819735721675	23.6666666666667
Q04912	Ron	TK	Met	0.140243299889654	0.0624869341560722	0.202730234045726	0.182537762835687	0.0746644731072899	0.0729734732439523	0.0396878691876871	8.22222222222222
Q16620	TRKB	TK	Trk	0.119571962342805	0.0765369309553307	0.196108893298136	0.179698683975111	0.0830286855067604	0.0811230095715865	0.00582099431766073	25.5555555555556
O14733	MAP2K7	STE	STE7	0.11152343921191	0.0566655740338979	0.168189013245808	0.17161855356532	0.0629342677806492	0.0629342677806492	0	6
P08581	Met	TK	Met	0.232266038347826	0.099257530090465	0.331523568438291	0.169206100295901	0.100938026697441	0.081671532782181	0.0340483171936913	32.6666666666667
O14757	CHK1	CAMK	CAMKL	0.123470933284645	0.0465350318564981	0.170005965141143	0.167235695059469	0.070534148872255	0.070534148872255	0	5
P29597	Tyk2	TK	JakA	0.0937404184261026	0.0716901582333754	0.165430576659478	0.163119128864636	0.0624924999700246	0.0624924999700246	0	3
P35968	KDR	TK	VEGFR	0.0927596495563638	0.0637796008195575	0.156539250375921	0.157870246479439	0.0706858551832373	0.0657970977720507	0.00949525849390595	20.5555555555556
P17948	FLT1	TK	VEGFR	0.0632031205900996	0.0545297343955629	0.117732854985662	0.148418803020271	0.0470845760963649	0.0654959242774169	0.0329039512346544	17.8888888888889
P30530	Axl	TK	Axl	0.116959697731048	0.0876626549677684	0.204622352698816	0.14017026552564	0.092337983117296	0.0836908889597825	0.0143536559491428	66.3333333333333
P09619	PDGFR[beta]	TK	PDGFR	0.0709659176247485	0.0529090969406737	0.123875014565422	0.133046662754407	0.0527017361894199	0.0552046727500731	0.0193133391816446	17.3333333333333
Q02750	MEK1/MAP2K1	STE	STE7	0.0825802724296364	0.0479803969967222	0.130560669426359	0.131400227475211	-0.0495860545987582	-0.0495860545987582	0	5
Q01973	ROR1	TK	Ror	0.087376545009497	0.0362214087921171	0.123597953801614	0.123597953801614	0.0609907308318227	0.0609907308318227	0	3
P29317	EphA2	TK	Eph	0.09506213621693	0.0549987429149298	0.15006087913186	0.121239293367163	-0.032378924667916	-0.052164868086429	0.0565576488488766	5
P22607	FGFR3	TK	FGFR	0.0704342418468468	0.0507425522402391	0.121176794087086	0.119978001814573	0.0433845345614631	0.0372244453268306	0.0257360155478736	9.88888888888889
Q05397	FAK1	TK	Fak	0.0844801574031205	0.0742262888927621	0.158706446295883	0.118289031625988	0.0582122768947106	0.0772070955150649	0.0558449940992379	51.2222222222222
P54764	EphA4	TK	Eph	0.0692305303169029	0.0471709087691798	0.116401439086083	0.115136694380309	-0.0480754869303388	-0.0480754869303388	0	3
P21709	EphA1	TK	Eph	0.0825408537969347	0.0525895085458652	0.1351303623428	0.1120273087001	0.046366862317843	0.0400596012570064	0.0393641579538535	3.8
P54762	EphB1	TK	Eph	0.0580070551446474	0.0458293189104638	0.103836374055111	0.0974032171913672	0.0419338469980777	0.0419338469980777	0	3
P00519	Abl	TK	Abl	0.0278083291730707	0.0622672477773711	0.0900755769504418	0.0954142757112963	0.0651854547908488	0.0660322083910994	0.0121103547334172	51.8888888888889
P36888	FLT3	TK	PDGFR	0.126640133699125	0.0632797742158257	0.189919907914951	0.08610141549585	-0.0410101186011919	-0.018065395771462	0.0781702027133087	10.7142857142857
P42681	TXK	TK	Tec	0.0330337605592709	0.0457189124915326	0.0787526730508035	0.0723422558120184	0.0429501104013627	0.0501774644103768	0.0270165489123171	28.6666666666667
P46734	MKK3/MAP2K3	STE	STE7	0.0361280133506704	0.0216992521811639	0.0578272655318343	0.0565806759799994	-0.0231842970018247	-0.0231842970018247	0	5
P52564	MKK6/MAP2K6	STE	STE7	0.0361280133506704	0.0216992521811639	0.0578272655318343	0.0565806759799994	-0.0231842970018247	-0.0231842970018247	0	5
P07949	Ret	TK	Ret	0.0426522181944318	0.0356635721288569	0.0783157903232887	0.0482876146913622	0.0385328934457856	0.0352124363450804	0.0233603227870577	21
Q13535	ATR	Atypical	PIKK	0.0318827550372332	0.00569200483998505	0.0375747598772182	0.0368187240111619	0.0236023659983537	0.0236023659983537	0	3
O60674	JAK2	TK	JakA	0.014549861815329	0.0218969538689036	0.0364468156842326	0.0336967866892511	0.00464493689741917	-0.00772892922639939	0.0233867030768156	20.2222222222222
