Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK1D,246,238,KEA3,0.1742857142857143,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,103.33333333333333,101,KEA3,0.6485714285714286,3,CAMK,CAMK2,NA,CAMK2A
CAMK2B,227,225,KEA3,0.22,1,CAMK,CAMK2,NA,CAMK2B
CAMK2D,106,106,KEA3,0.6342857142857142,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,100,97,KEA3,0.6657142857142857,3,CAMK,CAMK2,NA,CAMK2G
CAMK4,152,155,KEA3,0.46285714285714286,2,CAMK,CAMK1,NA,CAMK4
CAMKK1,173,176,KEA3,0.3914285714285714,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,203,199,KEA3,0.3057142857142857,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,298,267,KEA3,0.08857142857142856,1,AGC,DMPK,GEK,CDC42BPA
CDC7,209,206,KEA3,0.28285714285714286,2,OTHER,CDC7,NA,CDC7
CDK1,120.5,123,KEA3,0.58,3,CMGC,CDK,CDC2,CDK1
CDK11A,332,291,KEA3,0.02,1,NA,NA,NA,CDK11A
CDK12,318,281,KEA3,0.04857142857142857,1,CMGC,CDK,CRK7,CDK12
CDK15,163,163,KEA3,0.44,2,CMGC,CDK,PFTAIRE,CDK15
CDK16,34,23,KEA3,0.9342857142857143,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,285,264,KEA3,0.09714285714285714,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,228,226,KEA3,0.21714285714285714,1,CMGC,CDK,CDK8,CDK19
CDK2,91.66666666666667,89,KEA3,0.6971428571428572,3,CMGC,CDK,CDC2,CDK2
CDK20,270,255,KEA3,0.12285714285714286,1,CMGC,CDK,CCRK,CDK20
CDK3,84,76,KEA3,0.7428571428571429,3,CMGC,CDK,CDC2,CDK3
CDK4,61,54,KEA3,0.8285714285714286,4,CMGC,CDK,CDK4,CDK4
CDK5,45.333333333333336,35,KEA3,0.8942857142857142,4,CMGC,CDK,CDK5,CDK5
CDK6,110.66666666666667,113,KEA3,0.6114285714285714,3,CMGC,CDK,CDK4,CDK6
CDK7,103.66666666666667,102,KEA3,0.6457142857142857,3,CMGC,CDK,CDK7,CDK7
CDK8,222.5,220,KEA3,0.2342857142857143,1,CMGC,CDK,CDK8,CDK8
CDK9,106.66666666666667,108,KEA3,0.6285714285714286,3,CMGC,CDK,CDK9,CDK9
CDKL3,310,274,KEA3,0.06857142857142857,1,CMGC,CDKL,NA,CDKL3
CDKL5,147.5,148,KEA3,0.48857142857142855,2,CMGC,CDKL,NA,CDKL5
CHEK1,70,66,KEA3,0.7828571428571428,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,125.33333333333333,125,KEA3,0.5714285714285714,3,CAMK,RAD53,NA,CHEK2
CHUK,108,110,KEA3,0.6228571428571429,3,OTHER,IKK,NA,CHUK
CLK1,91.5,88,KEA3,0.7,3,CMGC,CLK,NA,CLK1
CLK2,109.5,112,KEA3,0.6142857142857143,3,CMGC,CLK,NA,CLK2
CLK3,166.5,170,KEA3,0.4142857142857143,2,CMGC,CLK,NA,CLK3
CLK4,322,284,KEA3,0.04,1,CMGC,CLK,NA,CLK4
CSF1R,334,293,KEA3,0.014285714285714285,1,TK,PDGFR,NA,CSF1R
CSK,115,118,KEA3,0.5942857142857143,3,TK,CSK,NA,CSK
CSNK1A1,139.33333333333334,140,KEA3,0.5114285714285715,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,296,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,76.66666666666667,70,KEA3,0.7657142857142857,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,97.66666666666667,95,KEA3,0.6714285714285714,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,229,227,KEA3,0.21142857142857144,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,96,93,KEA3,0.68,3,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,165,165,KEA3,0.4342857142857143,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,85.66666666666667,80,KEA3,0.7257142857142858,3,CMGC,CK2,NA,CSNK2A1
CSNK2A2,76.33333333333333,68,KEA3,0.7742857142857142,4,CMGC,CK2,NA,CSNK2A2
DAPK1,176,179,KEA3,0.38,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,201.66666666666666,197,KEA3,0.3142857142857143,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,186,187,KEA3,0.3457142857142857,2,CAMK,DCAMKL,NA,DCLK1
DDR1,140.5,141,KEA3,0.5085714285714286,3,TK,DDR,NA,DDR1
DDR2,37,26,KEA3,0.9257142857142857,4,TK,DDR,NA,DDR2
DMPK,220,215,KEA3,0.25142857142857145,2,AGC,DMPK,GEK,DMPK
DYRK1A,165.66666666666666,167,KEA3,0.4257142857142857,2,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,137.66666666666666,137,KEA3,0.5228571428571429,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,81,73,KEA3,0.7542857142857143,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,213.5,209,KEA3,0.2714285714285714,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,50.5,40,KEA3,0.8771428571428571,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,220.5,216,KEA3,0.24857142857142858,1,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,17,7,KEA3,0.9828571428571429,4,TK,EGFR,NA,EGFR
EIF2AK1,317,280,KEA3,0.05142857142857143,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,148.66666666666666,151,KEA3,0.48,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,295,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,233,230,KEA3,0.2,1,TK,EPH,NA,EPHA2
EPHA3,59.5,51,KEA3,0.8428571428571429,4,TK,EPH,NA,EPHA3
EPHA4,256,246,KEA3,0.14857142857142858,1,TK,EPH,NA,EPHA4
EPHA8,335,294,KEA3,0.011428571428571429,1,TK,EPH,NA,EPHA8
EPHB1,323,285,KEA3,0.037142857142857144,1,TK,EPH,NA,EPHB1
EPHB2,243,237,KEA3,0.18,1,TK,EPH,NA,EPHB2
EPHB3,50,38,KEA3,0.8828571428571429,4,TK,EPH,NA,EPHB3
ERBB2,61,54,KEA3,0.8285714285714286,4,TK,EGFR,NA,ERBB2
ERBB4,151,154,KEA3,0.4685714285714286,2,TK,EGFR,NA,ERBB4
FASTK,107.5,109,KEA3,0.6257142857142857,3,ATYPICAL,FAST,NA,FASTK
FER,28.5,16,KEA3,0.9571428571428572,4,TK,FER,NA,FER
FES,90,86,KEA3,0.7057142857142857,3,TK,FER,NA,FES
FGFR1,101.66666666666667,100,KEA3,0.6571428571428571,3,TK,FGFR,NA,FGFR1
FGFR2,95.5,92,KEA3,0.6857142857142857,3,TK,FGFR,NA,FGFR2
FGFR3,38,27,KEA3,0.92,4,TK,FGFR,NA,FGFR3
FGFR4,56,46,KEA3,0.8571428571428571,4,TK,FGFR,NA,FGFR4
FGR,67.5,62,KEA3,0.8,4,TK,SRC,SRCA,FGR
FLT1,207,204,KEA3,0.2914285714285714,2,TK,VEGFR,NA,FLT1
FLT3,2,1,KEA3,1,4,TK,PDGFR,NA,FLT3
FLT4,94,90,KEA3,0.6942857142857143,3,TK,VEGFR,NA,FLT4
FRK,128.5,128,KEA3,0.5628571428571428,3,TK,SRC,FRK,FRK
FYN,29,17,KEA3,0.9542857142857143,4,TK,SRC,SRCA,FYN
GRK1,330,290,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,87.33333333333333,84,KEA3,0.7142857142857143,3,AGC,GRK,BARK,GRK2
GRK3,229.5,228,KEA3,0.20857142857142857,1,AGC,GRK,BARK,GRK3
GRK5,151,154,KEA3,0.4685714285714286,2,AGC,GRK,GRK,GRK5
GRK6,171,175,KEA3,0.39714285714285713,2,AGC,GRK,GRK,GRK6
GSK3A,85,78,KEA3,0.7342857142857143,3,CMGC,GSK,NA,GSK3A
GSK3B,65.33333333333333,59,KEA3,0.8085714285714286,4,CMGC,GSK,NA,GSK3B
HASPIN,222,219,KEA3,0.23714285714285716,1,OTHER,HASPIN,NA,HASPIN
HCK,59.333333333333336,50,KEA3,0.8457142857142858,4,TK,SRC,SRCB,HCK
HIPK1,115,118,KEA3,0.5942857142857143,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,165.66666666666666,167,KEA3,0.4257142857142857,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,302,269,KEA3,0.08285714285714285,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,141.5,143,KEA3,0.5028571428571429,3,CMGC,DYRK,HIPK,HIPK4
ICK,297,266,KEA3,0.09142857142857143,1,CMGC,RCK,NA,CILK1
IGF1R,96,93,KEA3,0.68,3,TK,INSR,NA,IGF1R
IKBKB,89,85,KEA3,0.7085714285714285,3,OTHER,IKK,NA,IKBKB
IKBKE,134.33333333333334,135,KEA3,0.5314285714285715,3,OTHER,IKK,NA,IKBKE
ILK,158.66666666666666,158,KEA3,0.4542857142857143,2,TKL,MLK,ILK,ILK
INSR,24,12,KEA3,0.9685714285714285,4,TK,INSR,NA,INSR
IRAK1,106.5,107,KEA3,0.6314285714285715,3,TKL,IRAK,NA,IRAK1
IRAK3,257,247,KEA3,0.1457142857142857,1,TKL,IRAK,NA,IRAK3
IRAK4,271,256,KEA3,0.12,1,TKL,IRAK,NA,IRAK4
ITK,39.666666666666664,30,KEA3,0.9085714285714286,4,TK,TEC,NA,ITK
JAK1,86,81,KEA3,0.7228571428571429,3,TK,JAKA,NA,JAK1
JAK2,33.666666666666664,22,KEA3,0.9371428571428572,4,TK,JAKA,NA,JAK2
JAK3,78.66666666666666,72,KEA3,0.76,4,TK,JAKA,NA,JAK3
KDR,146,147,KEA3,0.49142857142857144,2,TK,VEGFR,NA,KDR
KIT,27,15,KEA3,0.96,4,TK,PDGFR,NA,KIT
KSR1,183,184,KEA3,0.36,2,TKL,RAF,KSR,KSR1
KSR2,225,223,KEA3,0.2257142857142857,1,TKL,RAF,KSR,KSR2
LATS1,175,178,KEA3,0.38571428571428573,2,AGC,NDR,NA,LATS1
LATS2,138.5,139,KEA3,0.5142857142857142,3,AGC,NDR,NA,LATS2
LCK,7.666666666666666,4,KEA3,0.9914285714285714,4,TK,SRC,SRCB,LCK
LIMK1,246,238,KEA3,0.1742857142857143,1,TKL,LISK,LIMK,LIMK1
LIMK2,105.5,105,KEA3,0.6371428571428571,3,TKL,LISK,LIMK,LIMK2
LRRK2,129.5,130,KEA3,0.5514285714285714,3,TKL,LRRK,NA,LRRK2
LYN,62,55,KEA3,0.8228571428571428,4,TK,SRC,SRCB,LYN
MAK,162,162,KEA3,0.44285714285714284,2,CMGC,RCK,NA,MAK
MAP2K1,76.66666666666667,70,KEA3,0.7657142857142857,4,STE,STE7,MEK1,MAP2K1
MAP2K2,186,187,KEA3,0.3457142857142857,2,STE,STE7,MEK1,MAP2K2
MAP2K3,203,199,KEA3,0.3057142857142857,2,STE,STE7,MEK3,MAP2K3
MAP2K4,84.66666666666667,77,KEA3,0.74,3,STE,STE7,MEK4,MAP2K4
MAP2K6,85.66666666666667,80,KEA3,0.7257142857142858,3,STE,STE7,MEK3,MAP2K6
MAP2K7,129,129,KEA3,0.5542857142857143,3,STE,STE7,MEK7,MAP2K7
MAP3K1,283,263,KEA3,0.1,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,250,240,KEA3,0.1657142857142857,1,TKL,MLK,MLK,MAP3K10
MAP3K11,186,187,KEA3,0.3457142857142857,2,TKL,MLK,MLK,MAP3K11
MAP3K13,229,227,KEA3,0.21142857142857144,1,TKL,MLK,LZK,MAP3K13
MAP3K14,188,189,KEA3,0.34,2,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,296,265,KEA3,0.09428571428571429,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,273,258,KEA3,0.11428571428571428,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,311,275,KEA3,0.06571428571428571,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,148.33333333333334,150,KEA3,0.4828571428571429,2,STE,STE11,ASK,MAP3K5
MAP3K6,253,242,KEA3,0.16,1,STE,STE11,ASK,MAP3K6
MAP3K7,122.33333333333333,124,KEA3,0.5742857142857143,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,179.5,180,KEA3,0.37714285714285717,2,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,161,161,KEA3,0.44571428571428573,2,STE,STE20,KHS,MAP4K1
MAP4K2,129,129,KEA3,0.5542857142857143,3,STE,STE20,KHS,MAP4K2
MAP4K3,304,270,KEA3,0.08,1,STE,STE20,KHS,MAP4K3
MAP4K4,259,248,KEA3,0.14285714285714285,1,STE,STE20,MSN,MAP4K4
MAP4K5,159,159,KEA3,0.4514285714285714,2,STE,STE20,KHS,MAP4K5
MAPK1,39.666666666666664,30,KEA3,0.9085714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,103.33333333333333,101,KEA3,0.6485714285714286,3,CMGC,MAPK,JNK,MAPK10
MAPK11,91.33333333333333,87,KEA3,0.7028571428571428,3,CMGC,MAPK,P38,MAPK11
MAPK12,114.33333333333333,117,KEA3,0.6,3,CMGC,MAPK,P38,MAPK12
MAPK13,176,179,KEA3,0.38,2,CMGC,MAPK,P38,MAPK13
MAPK14,39,29,KEA3,0.9142857142857143,4,CMGC,MAPK,P38,MAPK14
MAPK15,44.5,33,KEA3,0.9,4,CMGC,MAPK,ERK7,MAPK15
MAPK3,40.66666666666667,31,KEA3,0.9057142857142857,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,250,240,KEA3,0.1657142857142857,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,166.33333333333334,169,KEA3,0.41714285714285715,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,60.33333333333333,53,KEA3,0.8371428571428572,4,CMGC,MAPK,JNK,MAPK8
MAPK9,84,76,KEA3,0.7428571428571429,3,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,131.33333333333334,132,KEA3,0.5428571428571428,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,307,271,KEA3,0.07714285714285714,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,86.33333333333333,82,KEA3,0.72,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,169.33333333333334,173,KEA3,0.4057142857142857,2,CAMK,CAMKL,MARK,MARK2
MARK3,203.33333333333334,200,KEA3,0.3028571428571429,2,CAMK,CAMKL,MARK,MARK3
MARK4,333,292,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,238.5,235,KEA3,0.18571428571428572,1,AGC,MAST,MAST,MAST1
MAST2,316,279,KEA3,0.054285714285714284,1,AGC,MAST,MAST,MAST2
MATK,66,61,KEA3,0.8028571428571428,4,TK,CSK,NA,MATK
MELK,266,252,KEA3,0.13142857142857142,1,CAMK,CAMKL,MELK,MELK
MERTK,153,157,KEA3,0.45714285714285713,2,TK,AXL,NA,MERTK
MET,6.666666666666667,3,KEA3,0.9942857142857143,4,TK,MET,NA,MET
MKNK1,201.33333333333334,196,KEA3,0.3171428571428571,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,242.5,236,KEA3,0.18285714285714286,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,236.5,232,KEA3,0.19428571428571428,1,CMGC,RCK,NA,MOK
MOS,309,273,KEA3,0.07142857142857142,1,OTHER,MOS,NA,MOS
MST1R,132,133,KEA3,0.5371428571428571,3,TK,MET,NA,MST1R
MTOR,138.33333333333334,138,KEA3,0.52,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,221.5,218,KEA3,0.24285714285714285,1,CAMK,MLCK,NA,MYLK2
MYO3A,279,262,KEA3,0.10285714285714286,1,STE,STE20,NINAC,MYO3A
NEK10,300,268,KEA3,0.08571428571428572,1,OTHER,NEK,NEK10,NEK10
NEK11,315,278,KEA3,0.05714285714285714,1,OTHER,NEK,NEK11,NEK11
NEK2,103.33333333333333,101,KEA3,0.6485714285714286,3,OTHER,NEK,NEK2,NEK2
NEK3,142.5,145,KEA3,0.49714285714285716,2,OTHER,NEK,NEK1,NEK3
NEK4,214,210,KEA3,0.26571428571428574,2,OTHER,NEK,NEK4,NEK4
NEK6,112.33333333333333,114,KEA3,0.6085714285714285,3,OTHER,NEK,NEK6,NEK6
NEK8,223.5,221,KEA3,0.23142857142857143,1,OTHER,NEK,NEK8,NEK8
NEK9,62,55,KEA3,0.8228571428571428,4,OTHER,NEK,NEK8,NEK9
NIM1K,209,206,KEA3,0.28285714285714286,2,CAMK,CAMKL,NIM1,NIM1K
NLK,183,184,KEA3,0.36,2,CMGC,MAPK,NMO,NLK
NPR2,104,103,KEA3,0.6428571428571429,3,RGC,RGC,NA,NPR2
NRBP2,38,27,KEA3,0.92,4,OTHER,NRBP,NA,NRBP2
NTRK1,4,2,KEA3,0.9971428571428571,4,TK,TRK,NA,NTRK1
NTRK2,261,250,KEA3,0.13714285714285715,1,TK,TRK,NA,NTRK2
NTRK3,221,217,KEA3,0.24571428571428572,1,TK,TRK,NA,NTRK3
NUAK1,164,164,KEA3,0.43714285714285717,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,268,254,KEA3,0.12571428571428572,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274.5,259,KEA3,0.11142857142857143,1,STE,STE20,FRAY,OXSR1
PAK1,65.66666666666667,60,KEA3,0.8057142857142857,4,STE,STE20,PAKA,PAK1
PAK2,142.33333333333334,144,KEA3,0.5,3,STE,STE20,PAKA,PAK2
PAK3,184,185,KEA3,0.35714285714285715,2,STE,STE20,PAKA,PAK3
PAK4,29.666666666666668,18,KEA3,0.9485714285714286,4,STE,STE20,PAKB,PAK4
PAK5,327,288,KEA3,0.02857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,81,73,KEA3,0.7542857142857143,4,STE,STE20,PAKB,PAK6
PASK,214,210,KEA3,0.26571428571428574,2,CAMK,CAMKL,PASK,PASK
PBK,208.33333333333334,205,KEA3,0.2885714285714286,2,OTHER,TOPK,NA,PBK
PDGFRA,63,57,KEA3,0.8142857142857143,4,TK,PDGFR,NA,PDGFRA
PDGFRB,24.333333333333332,13,KEA3,0.9657142857142857,4,TK,PDGFR,NA,PDGFRB
PDIK1L,308,272,KEA3,0.07428571428571429,1,OTHER,NKF4,NA,PDIK1L
PDK1,94.5,91,KEA3,0.6914285714285714,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,38.5,28,KEA3,0.9171428571428571,4,AGC,PDK1,NA,PDPK1
PIK3CA,15,6,KEA3,0.9857142857142858,4,NA,NA,NA,PIK3CA
PIK3CB,254,244,KEA3,0.15428571428571428,1,NA,NA,NA,PIK3CB
PIK3CG,260,249,KEA3,0.14,1,NA,NA,NA,PIK3CG
PIK3R4,119,122,KEA3,0.5828571428571429,3,OTHER,VPS15,NA,PIK3R4
PIM1,108.66666666666667,111,KEA3,0.6171428571428571,3,CAMK,PIM,NA,PIM1
PIM2,83.5,75,KEA3,0.7485714285714286,3,CAMK,PIM,NA,PIM2
PINK1,150,152,KEA3,0.47714285714285715,2,OTHER,NKF2,NA,PINK1
PKMYT1,224,222,KEA3,0.22857142857142856,1,OTHER,WEE,NA,PKMYT1
PKN1,76.33333333333333,68,KEA3,0.7742857142857142,4,AGC,PKN,NA,PKN1
PLK1,68.66666666666667,64,KEA3,0.7914285714285715,4,OTHER,PLK,PLK1,PLK1
PLK2,159.5,160,KEA3,0.44857142857142857,2,OTHER,PLK,PLK2,PLK2
PLK3,147.66666666666666,149,KEA3,0.4857142857142857,2,OTHER,PLK,PLK2,PLK3
PLK4,134,134,KEA3,0.5342857142857143,3,OTHER,PLK,SAK,PLK4
PNCK,44,32,KEA3,0.9028571428571428,4,CAMK,CAMK1,NA,PNCK
PRKAA1,70,66,KEA3,0.7828571428571428,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,150.33333333333334,153,KEA3,0.4742857142857143,2,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,56,46,KEA3,0.8571428571428571,4,AGC,PKA,NA,PRKACA
PRKACB,255.5,245,KEA3,0.15142857142857144,1,AGC,PKA,NA,PRKACB
PRKCA,44.66666666666667,34,KEA3,0.8971428571428571,4,AGC,PKC,ALPHA,PRKCA
PRKCB,29.666666666666668,18,KEA3,0.9485714285714286,4,AGC,PKC,ALPHA,PRKCB
PRKCD,36.333333333333336,25,KEA3,0.9285714285714286,4,AGC,PKC,DELTA,PRKCD
PRKCE,61,54,KEA3,0.8285714285714286,4,AGC,PKC,ETA,PRKCE
PRKCG,55.666666666666664,45,KEA3,0.8628571428571429,4,AGC,PKC,ALPHA,PRKCG
PRKCH,17.333333333333332,8,KEA3,0.98,4,AGC,PKC,ETA,PRKCH
PRKCI,131,131,KEA3,0.5457142857142857,3,AGC,PKC,IOTA,PRKCI
PRKCQ,50.333333333333336,39,KEA3,0.88,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,52.333333333333336,41,KEA3,0.8742857142857143,4,AGC,PKC,IOTA,PRKCZ
PRKD1,64,58,KEA3,0.8114285714285714,4,CAMK,PKD,NA,PRKD1
PRKD2,168,171,KEA3,0.4114285714285714,2,CAMK,PKD,NA,PRKD2
PRKD3,217,213,KEA3,0.2571428571428571,2,CAMK,PKD,NA,PRKD3
